observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
SYFW0125_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0125,sequence1,2024-01-29T10:51:21-0600,2024-01-29T10:51:21-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0126_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0126,sequence1,2024-01-29T04:51:34-0600,2024-01-29T04:51:34-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0127_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0127,sequence1,2024-01-29T12:05:39-0600,2024-01-29T12:05:39-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0128_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0128,sequence1,2024-01-29T06:05:52-0600,2024-01-29T06:05:52-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0129_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0129,sequence1,2024-01-29T12:11:34-0600,2024-01-29T12:11:34-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0130_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0130,sequence1,2024-01-29T06:11:46-0600,2024-01-29T06:11:46-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0131_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0131,sequence1,2024-01-29T12:13:35-0600,2024-01-29T12:13:35-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0132_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0132,sequence1,2024-01-29T06:13:48-0600,2024-01-29T06:13:48-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0133_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0133,sequence1,2024-01-29T12:16:03-0600,2024-01-29T12:16:03-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0134_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0134,sequence1,2024-01-29T06:16:16-0600,2024-01-29T06:16:16-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0135_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0135,sequence1,2024-01-29T12:18:12-0600,2024-01-29T12:18:12-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0136_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0136,sequence1,2024-01-29T06:18:24-0600,2024-01-29T06:18:24-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0137_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0137,sequence1,2024-01-29T12:19:47-0600,2024-01-29T12:19:47-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0138_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0138,sequence1,2024-01-29T06:19:58-0600,2024-01-29T06:19:58-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0139_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0139,sequence1,2024-01-29T12:21:54-0600,2024-01-29T12:21:54-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0140_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0140,sequence1,2024-01-29T06:22:06-0600,2024-01-29T06:22:06-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0141_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0141,sequence1,2024-01-29T12:24:46-0600,2024-01-29T12:24:46-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0142_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0142,sequence1,2024-01-29T06:24:58-0600,2024-01-29T06:24:58-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0143_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0143,sequence1,2024-01-29T13:02:47-0600,2024-01-29T13:02:47-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0145_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0145,sequence1,2024-01-29T13:36:14-0600,2024-01-29T13:36:14-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0146_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0146,sequence1,2024-01-29T07:36:26-0600,2024-01-29T07:36:26-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0147_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0147,sequence1,2024-01-29T13:36:44-0600,2024-01-29T13:36:44-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0148_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0148,sequence1,2024-01-29T07:36:56-0600,2024-01-29T07:36:56-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0149_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0149,sequence1,2024-01-29T13:37:53-0600,2024-01-29T13:37:53-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0150_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0150,sequence1,2024-01-29T07:38:06-0600,2024-01-29T07:38:06-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0151_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0151,sequence1,2024-01-29T13:40:24-0600,2024-01-29T13:40:24-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0152_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0152,sequence1,2024-01-29T07:40:36-0600,2024-01-29T07:40:36-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0153_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0153,sequence1,2024-01-29T13:43:25-0600,2024-01-29T13:43:25-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0154_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0154,sequence1,2024-01-29T07:43:38-0600,2024-01-29T07:43:38-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0155_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0155,sequence1,2024-01-29T13:47:06-0600,2024-01-29T13:47:06-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0156_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0156,sequence1,2024-01-29T07:47:18-0600,2024-01-29T07:47:18-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0157_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0157,sequence1,2024-01-29T14:19:09-0600,2024-01-29T14:19:09-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0158_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0158,sequence1,2024-01-29T14:19:28-0600,2024-01-29T14:19:28-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0159_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0159,sequence1,2024-01-29T08:19:40-0600,2024-01-29T08:19:40-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0160_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0160,sequence1,2024-01-29T14:22:58-0600,2024-01-29T14:22:58-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0161_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0161,sequence1,2024-01-29T08:23:10-0600,2024-01-29T08:23:10-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0162_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0162,sequence1,2024-01-29T14:52:50-0600,2024-01-29T14:52:50-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0163_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0163,sequence1,2024-01-29T08:53:02-0600,2024-01-29T08:53:02-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0164_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0164,sequence1,2024-01-29T14:54:44-0600,2024-01-29T14:54:44-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0165_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0165,sequence1,2024-01-29T08:54:56-0600,2024-01-29T08:54:56-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0166_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0166,sequence1,2024-01-29T14:59:39-0600,2024-01-29T14:59:39-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0167_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0167,sequence1,2024-01-29T08:59:52-0600,2024-01-29T08:59:52-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0168_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0168,sequence1,2024-01-29T15:12:24-0600,2024-01-29T15:12:24-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0169_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0169,sequence1,2024-01-29T09:12:36-0600,2024-01-29T09:12:36-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0170_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0170,sequence1,2024-01-29T15:15:02-0600,2024-01-29T15:15:02-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0171_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0171,sequence1,2024-01-29T09:15:16-0600,2024-01-29T09:15:16-0600,media,unclassified,,Anatidae,1,,,,,,,,,,,,,Bethanie Royality-Lindman,4:36:07 PM,,,Duck landing in water
SYFW0172_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0172,sequence1,2024-01-29T16:28:02-0600,2024-01-29T16:28:02-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0173_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0173,sequence1,2024-01-29T10:28:14-0600,2024-01-29T10:28:14-0600,media,unclassified,,Passeriformes,1,,,,,,,,,,,,,Bethanie Royality-Lindman,4:37:17 PM,,,Bird
SYFW0174_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0174,sequence1,2024-01-29T16:29:43-0600,2024-01-29T16:29:43-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0175_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0175,sequence1,2024-01-29T10:29:56-0600,2024-01-29T10:29:56-0600,media,unclassified,,,1,,,,,,,,,,,,,Bethanie Royality-Lindman,4:38:06 PM,,,Seagull
SYFW0176_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0176,sequence1,2024-01-29T17:16:42-0600,2024-01-29T17:16:42-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0177_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0177,sequence1,2024-01-29T11:16:54-0600,2024-01-29T11:16:54-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0178_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0178,sequence1,2024-01-29T17:19:30-0600,2024-01-29T17:19:30-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0179_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0179,sequence1,2024-01-29T11:19:42-0600,2024-01-29T11:19:42-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0180_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0180,sequence1,2024-01-30T02:19:06-0600,2024-01-30T02:19:06-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0181_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0181,sequence1,2024-01-30T10:43:15-0600,2024-01-30T10:43:15-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0182_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0182,sequence1,2024-01-30T04:43:26-0600,2024-01-30T04:43:26-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0183_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0183,sequence1,2024-01-30T11:22:39-0600,2024-01-30T11:22:39-0600,media,unclassified,,,1,,,,,,,,,,,,,Bethanie Royality-Lindman,4:53:55 PM,,,"Maybe a goose, maybe a duck"
SYFW0184_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0184,sequence1,2024-01-30T05:22:52-0600,2024-01-30T05:22:52-0600,media,unclassified,,Branta canadensis,1,,,,,,,,,,,,,Bethanie Royality-Lindman,4:41:25 PM,,,Canada Goose
SYFW0185_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0185,sequence1,2024-01-30T11:36:10-0600,2024-01-30T11:36:10-0600,media,unclassified,,Branta canadensis,1,,,,,,,,,,,,,Bethanie Royality-Lindman,4:41:25 PM,,,Canada Goose
SYFW0186_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0186,sequence1,2024-01-30T05:36:22-0600,2024-01-30T05:36:22-0600,media,unclassified,,Branta canadensis,2,,,,,,,,,,,,,Bethanie Royality-Lindman,4:41:25 PM,,,Canada Goose
SYFW0187_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0187,sequence1,2024-01-30T11:38:35-0600,2024-01-30T11:38:35-0600,media,unclassified,,Branta canadensis,2,,,,,,,,,,,,,Bethanie Royality-Lindman,4:41:25 PM,,,Canada Goose
SYFW0188_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0188,sequence1,2024-01-30T05:38:48-0600,2024-01-30T05:38:48-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0189_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0189,sequence1,2024-01-30T11:41:46-0600,2024-01-30T11:41:46-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0190_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0190,sequence1,2024-01-30T05:41:58-0600,2024-01-30T05:41:58-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0191_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0191,sequence1,2024-01-30T11:44:12-0600,2024-01-30T11:44:12-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0192_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0192,sequence1,2024-01-30T05:44:24-0600,2024-01-30T05:44:24-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0193_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0193,sequence1,2024-01-30T11:46:55-0600,2024-01-30T11:46:55-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0194_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0194,sequence1,2024-01-30T05:47:08-0600,2024-01-30T05:47:08-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0195_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0195,sequence1,2024-01-30T11:48:34-0600,2024-01-30T11:48:34-0600,media,unclassified,,Anatidae,1,,,,,,,,,,,,,Bethanie Royality-Lindman,4:46:47 PM,,,Duck
SYFW0196_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0196,sequence1,2024-01-30T05:48:46-0600,2024-01-30T05:48:46-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0197_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0197,sequence1,2024-01-30T12:18:29-0600,2024-01-30T12:18:29-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0198_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0198,sequence1,2024-01-30T06:18:40-0600,2024-01-30T06:18:40-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0199_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0199,sequence1,2024-01-30T12:20:25-0600,2024-01-30T12:20:25-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0200_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0200,sequence1,2024-01-30T06:20:38-0600,2024-01-30T06:20:38-0600,media,unclassified,,Anatidae,1,,,,,,,,,,,,,Bethanie Royality-Lindman,4:50:37 PM,,,Duck
SYFW0201_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0201,sequence1,2024-01-30T12:58:38-0600,2024-01-30T12:58:38-0600,media,unclassified,,Anatidae,2,,,,,,,,,,,,,Bethanie Royality-Lindman,4:50:37 PM,,,Duck
SYFW0202_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0202,sequence1,2024-01-30T06:58:50-0600,2024-01-30T06:58:50-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0203_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0203,sequence1,2024-01-30T13:00:11-0600,2024-01-30T13:00:11-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0204_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0204,sequence1,2024-01-30T07:00:24-0600,2024-01-30T07:00:24-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0205_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0205,sequence1,2024-01-30T14:19:08-0600,2024-01-30T14:19:08-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0206_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0206,sequence1,2024-01-30T14:20:03-0600,2024-01-30T14:20:03-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0207_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0207,sequence1,2024-01-30T08:20:16-0600,2024-01-30T08:20:16-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0208_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0208,sequence1,2024-01-30T14:21:32-0600,2024-01-30T14:21:32-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0209_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0209,sequence1,2024-01-30T08:21:44-0600,2024-01-30T08:21:44-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0210_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0210,sequence1,2024-01-30T15:01:44-0600,2024-01-30T15:01:44-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0211_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0211,sequence1,2024-01-30T09:01:56-0600,2024-01-30T09:01:56-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0212_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0212,sequence1,2024-01-30T15:19:52-0600,2024-01-30T15:19:52-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0213_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0213,sequence1,2024-01-30T09:20:04-0600,2024-01-30T09:20:04-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0214_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0214,sequence1,2024-01-30T16:07:20-0600,2024-01-30T16:07:20-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0215_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0215,sequence1,2024-01-30T10:07:32-0600,2024-01-30T10:07:32-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0216_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0216,sequence1,2024-01-30T16:11:02-0600,2024-01-30T16:11:02-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0217_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0217,sequence1,2024-01-30T10:11:14-0600,2024-01-30T10:11:14-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0218_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0218,sequence1,2024-01-30T16:26:27-0600,2024-01-30T16:26:27-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0219_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0219,sequence1,2024-01-30T10:26:40-0600,2024-01-30T10:26:40-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0220_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0220,sequence1,2024-01-30T16:28:54-0600,2024-01-30T16:28:54-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0221_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0221,sequence1,2024-01-30T10:29:06-0600,2024-01-30T10:29:06-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0222_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0222,sequence1,2024-01-30T17:00:52-0600,2024-01-30T17:00:52-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0223_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0223,sequence1,2024-01-30T11:01:04-0600,2024-01-30T11:01:04-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0224_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0224,sequence1,2024-01-30T17:02:12-0600,2024-01-30T17:02:12-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0225_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0225,sequence1,2024-01-30T11:02:24-0600,2024-01-30T11:02:24-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0226_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0226,sequence1,2024-01-30T18:22:56-0600,2024-01-30T18:22:56-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0227_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0227,sequence1,2024-01-30T12:23:10-0600,2024-01-30T12:23:10-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0228_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0228,sequence1,2024-01-30T18:23:33-0600,2024-01-30T18:23:33-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0229_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0229,sequence1,2024-01-30T12:23:46-0600,2024-01-30T12:23:46-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0230_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0230,sequence1,2024-01-30T18:24:02-0600,2024-01-30T18:24:02-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0231_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0231,sequence1,2024-01-30T12:24:14-0600,2024-01-30T12:24:14-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0232_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0232,sequence1,2024-01-30T18:24:34-0600,2024-01-30T18:24:34-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0233_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0233,sequence1,2024-01-30T12:24:46-0600,2024-01-30T12:24:46-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0234_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0234,sequence1,2024-01-30T18:25:03-0600,2024-01-30T18:25:03-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0235_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0235,sequence1,2024-01-30T12:25:16-0600,2024-01-30T12:25:16-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0236_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0236,sequence1,2024-01-30T18:25:34-0600,2024-01-30T18:25:34-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0237_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0237,sequence1,2024-01-30T12:25:48-0600,2024-01-30T12:25:48-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0238_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0238,sequence1,2024-01-30T18:26:06-0600,2024-01-30T18:26:06-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0239_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0239,sequence1,2024-01-30T12:26:20-0600,2024-01-30T12:26:20-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0240_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0240,sequence1,2024-01-30T18:26:43-0600,2024-01-30T18:26:43-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0241_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0241,sequence1,2024-01-30T12:27:00-0600,2024-01-30T12:27:00-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0242_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0242,sequence1,2024-01-30T18:27:18-0600,2024-01-30T18:27:18-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0243_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0243,sequence1,2024-01-30T12:27:34-0600,2024-01-30T12:27:34-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0244_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0244,sequence1,2024-01-30T18:27:53-0600,2024-01-30T18:27:53-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0245_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0245,sequence1,2024-01-30T12:28:08-0600,2024-01-30T12:28:08-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0246_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0246,sequence1,2024-01-30T18:28:26-0600,2024-01-30T18:28:26-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0247_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0247,sequence1,2024-01-30T12:28:40-0600,2024-01-30T12:28:40-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
SYFW0248_1,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,SYFW0248,sequence1,2024-01-30T18:28:57-0600,2024-01-30T18:28:57-0600,media,unclassified,,,,,,,,,,,,,,,,,,,,
